gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
2940,19411,12/31/2019,2019,MAGELLAN HEALTH INC,0.007808171,0.031729652,0.031729652,null,null,762.896,1.838211849,1.788811038,0.808424353,2.212198174,0.547960932
2940,19411,12/31/2020,2020,MAGELLAN HEALTH INC,0.083524284,0.026387806,0.026387806,0.113795089,2.12276821,1418.818,2.923614962,2.864863289,1.851998227,1.796740807,0.43359639
2942,19446,07/31/2019,2019,CANTEL MEDICAL CORP,0.059948484,0.514720281,0.177060518,null,null,200.396,2.323619551,1.410581242,0.432331572,1.617998691,0.381952528
2942,19446,07/31/2020,2020,CANTEL MEDICAL CORP,0.013491489,0.517678299,0.161918531,0.006616616,1.571307062,467.13,3.602453537,2.666722378,1.65081116,2.839579002,0.647835119
2960,19584,12/31/2019,2019,CHEMED CORP,0.113446872,0.318499604,0.163292246,null,null,-71.549,0.727141332,0.698684311,0.150186866,1.745531291,0.427108523
2960,19584,12/31/2020,2020,CHEMED CORP,0.153620221,0.337272424,0.178481936,0.222638198,6.313187797,30.295,1.101284486,1.077563957,0.65345962,1.592222592,0.37194711
2990,749647,12/31/2019,2019,CELSION CORP,-33.704,-40.42,-40.42,null,null,8.341,2.056625285,2.056625285,2.053965037,2.629164091,0.619650974
2990,749647,12/31/2020,2020,CELSION CORP,-42.968,-36.26,-36.26,-0.572494471,0.026560425,12.072,2.787649933,2.787649933,2.787649933,2.016388158,0.504063741
2991,93410,12/31/2019,2019,CHEVRON CORP,0.020905874,0.244743145,0.209616416,null,null,1799,1.067810026,0.847380324,0.345118734,1.646370299,0.388412487
2991,93410,12/31/2020,2020,CHEVRON CORP,-0.05867409,0.212297954,0.152702946,-0.02311606,3.622632104,3895,1.175584907,0.919713294,0.402605599,1.820894842,0.446490679
2999,19871,12/31/2019,2019,CHICAGO RIVET & MACHINE CO,0.016366015,0.216773644,0.05697685,null,null,16.427,11.12762022,8.075215783,5.233662145,1.087968997,0.080856161
2999,19871,12/31/2020,2020,CHICAGO RIVET & MACHINE CO,0.001812185,0.226958066,0.045775796,0.001600615,1.525460275,16.566,11.89151874,8.503616042,5.109138725,1.088204557,0.081055125
3026,313927,12/31/2019,2019,CHURCH & DWIGHT INC,0.141336026,0.490671685,0.230557404,null,null,-135.9,0.875583631,0.493454179,0.167170191,2.495464428,0.599272989
3026,313927,12/31/2020,2020,CHURCH & DWIGHT INC,0.160525348,0.486192246,0.224437273,0.10599501,4.401114707,-276.2,0.801094628,0.444332421,0.157136684,2.45480731,0.592636051
3028,20212,12/31/2019,2019,CHURCHILL DOWNS INC,0.103406783,0.330450478,0.240806197,null,null,-80,0.73439575,0.73439575,0.562416999,5.01868975,0.799686397
3028,20212,12/31/2020,2020,CHURCHILL DOWNS INC,-0.077703985,0.271726755,0.162808349,-0.030486897,4.483198639,-189.1,0.554219708,0.554219708,0.351720886,7.317897031,0.863348719
3062,723254,05/31/2020,2019,CINTAS CORP,0.123644624,0.486675314,0.202159032,null,null,1424.504,2.609254458,1.276995464,0.293744316,2.370759229,0.578194197
3062,723254,05/31/2021,2020,CINTAS CORP,0.156115082,0.496910912,0.225860203,0.134878217,2.502837363,909.224,1.470105502,0.802140547,0.324399393,2.233504535,0.552273128
3121,21076,06/30/2019,2019,CLOROX CO/DE,0.13196009,0.465239781,0.207112971,null,null,-135,0.90625,0.550694444,0.1125,9.152057245,0.890734949
3121,21076,06/30/2020,2020,CLOROX CO/DE,0.139711352,0.480583247,0.214402619,0.151134718,3.327227723,602,1.424541608,1.104372355,0.647390691,6.842511013,0.853854821
3138,317540,12/31/2019,2019,COCA COLA CONSOLIDATED INC,0.002356756,0.379777145,0.07755707,null,null,208.081,1.334430524,0.971319281,0.120084539,9.012560815,0.855731795
3138,317540,12/31/2020,2020,COCA COLA CONSOLIDATED INC,0.034447913,0.385398724,0.099826715,0.053528526,5.882447544,204.177,1.315545699,0.966649152,0.209204711,6.281701398,0.84080746
3144,21344,12/31/2019,2019,COCA-COLA CO,0.239360275,0.643830838,0.318977084,null,null,-6562,0.756719683,0.631446261,0.484224966,4.55091934,0.755756474
3144,21344,12/31/2020,2020,COCA-COLA CO,0.234658024,0.639213667,0.344066154,0.088744043,1.715904366,4639,1.317717965,1.094034655,0.878706938,4.523343178,0.75618585
3157,21510,09/30/2019,2019,COHERENT INC,0.037623022,0.411766762,0.138499553,null,null,854.507,4.55579367,2.714327921,1.554341403,1.621476319,0.383278073
3157,21510,09/30/2020,2020,COHERENT INC,-0.336972609,0.393588603,0.077342618,-0.226615544,1.014306772,943.606,4.520156086,2.928127495,2.057812115,1.97093259,0.492625976
3158,21535,12/31/2019,2019,COHU INC,-0.119486602,0.444154157,0.061430171,null,null,290.811,2.953259227,2.075360177,1.21616684,2.23095108,0.551760678
3158,21535,12/31/2020,2020,COHU INC,-0.021699447,0.455244989,0.119174789,-0.01265745,1.311230275,310.593,2.780382109,1.963543189,1.09271265,2.128384815,0.530160151
3170,21665,12/31/2019,2019,COLGATE-PALMOLIVE CO,0.150831581,0.624036194,0.27260562,null,null,141,1.034918276,0.688211986,0.331599802,128.4957265,0.962884129
3170,21665,12/31/2020,2020,COLGATE-PALMOLIVE CO,0.163620909,0.635784105,0.270171817,0.16928392,3.796911019,-66,0.985013624,0.605131698,0.318119891,21.42664872,0.930841709
3203,830524,08/31/2019,2019,CHASE CORP,0.116264026,0.420808883,0.233398851,null,null,111.942,5.988502674,4.101069519,2.342112299,1.135462177,0.119301356
3203,830524,08/31/2020,2020,CHASE CORP,0.130788553,0.44086812,0.236508374,0.098483407,1.468687437,154.677,7.683532818,5.995851877,4.393855593,1.145439774,0.126972869
3246,22444,08/31/2019,2019,COMMERCIAL METALS,0.033984034,0.166833705,0.094554951,null,null,1385.415,2.994579536,1.997778546,0.385470565,2.314712281,0.567928719
3246,22444,08/31/2020,2020,COMMERCIAL METALS,0.051036924,0.202786239,0.11684226,0.068476635,2.473455842,1468.84,2.970901548,2.131744096,0.949976049,2.160557823,0.537104628
3275,22701,12/31/2019,2019,COMMUNICATIONS SYSTEMS INC,0.127077358,0.455997328,0.020449456,null,null,38.052,4.352599119,3.600969163,2.698590308,1.248122046,0.198796301
3275,22701,12/31/2020,2020,COMMUNICATIONS SYSTEMS INC,-0.004039835,0.421927847,-0.024661781,-0.003095975,1.190670619,28.32,4.807475128,3.638209196,2.269965044,1.169723129,0.145096839
3278,723612,12/31/2019,2019,AVIS BUDGET GROUP INC,0.032926297,0.455189708,0.320322721,null,null,-80,0.964044944,0.964044944,0.554606742,35.25304878,0.971633659
3278,723612,12/31/2020,2020,AVIS BUDGET GROUP INC,-0.12661977,0.37171418,0.242502777,-0.039001026,3.009470752,-258,0.874330248,0.874330248,0.559181685,-113.1483871,1.008837952
3336,1688568,03/31/2020,2019,DXC TECHNOLOGY CO,-0.274250396,0.238851714,0.150380549,null,null,1092,1.138315389,1.138315389,0.582013933,5.434900731,0.802776282
3336,1688568,03/31/2021,2020,DXC TECHNOLOGY CO,-0.008404309,0.216199447,0.119860116,-0.006761049,2.159965887,58,1.007116564,1.007116564,0.497177914,4.431530263,0.759143298
3342,23111,12/31/2019,2019,COMPUTER TASK GROUP INC,0.010465028,0.198652866,0.027094908,null,null,44.994,1.791395504,1.791395504,0.225929574,2.396068603,0.582649679
3342,23111,12/31/2020,2020,COMPUTER TASK GROUP INC,0.020866397,0.219254229,0.039987326,0.043341106,3.235791688,51.993,1.850323003,1.850323003,0.573587374,2.216795794,0.548898458
3358,23197,07/31/2019,2019,COMTECH TELECOMMUN,0.037274653,0.386079426,0.122127667,null,null,134.967,1.928584697,1.413685869,0.415853096,1.659018618,0.39723401
3358,23197,07/31/2020,2020,COMTECH TELECOMMUN,0.011382892,0.384933073,0.111117777,0.007551253,2.225628571,117.385,1.734979213,1.219664145,0.425634893,1.692424344,0.409131638
3362,23217,05/31/2020,2019,CONAGRA BRANDS INC,0.075996888,0.315865176,0.198518237,null,null,-401.5,0.877867007,0.458721178,0.196872909,2.831858407,0.643530308
3362,23217,05/31/2021,2020,CONAGRA BRANDS INC,0.116122918,0.322225898,0.209992222,0.058516102,4.139262055,-604.1,0.817282681,0.292813502,0.052688888,2.595430202,0.611121123
3382,1549346,12/31/2019,2019,SHUTTERSTOCK INC,0.030910514,0.634507927,0.107713332,null,null,131.086,1.533099628,1.533099628,1.341895288,1.921443264,0.479557883
3382,1549346,12/31/2020,2020,SHUTTERSTOCK INC,0.107645878,0.66308877,0.189931992,0.098357555,1.363170916,232.141,1.903521985,1.903521985,1.732867835,1.729321562,0.421738546
3465,24104,12/31/2019,2019,CONTINENTAL MATERIALS CORP,-0.122700307,0.21675377,-0.051590805,null,null,22.484,1.944467781,1.358355037,0.313954465,2.557134332,0.608937244
3502,24491,12/31/2019,2019,COOPER TIRE & RUBBER CO,0.035022391,0.216069016,0.125516641,null,null,848.906,2.405301337,1.636817675,0.734954658,2.215943857,0.526205261
3502,24491,12/31/2020,2020,COOPER TIRE & RUBBER CO,0.056638163,0.256502189,0.15950821,0.048051655,1.593382695,934.105,2.441275401,1.843142368,1.047936307,2.139516984,0.525304948
3504,711404,10/31/2019,2019,COOPER COS INC (THE),0.175887541,0.72359991,0.326863647,null,null,52.8,1.047541869,0.591121916,0.199171619,1.729274611,0.421690971
3504,711404,10/31/2020,2020,COOPER COS INC (THE),0.098070673,0.730099963,0.296145461,0.035384045,1.907785277,269.8,1.26861808,0.700716846,0.267224213,1.76162213,0.432311688
3505,24545,12/31/2019,2019,MOLSON COORS BEVERAGE CO,0.022846286,0.454657164,0.220069191,null,null,-1511.1,0.59109728,0.424435124,0.202462454,2.150602859,0.526223328
3505,24545,12/31/2020,2020,MOLSON COORS BEVERAGE CO,-0.09799366,0.455985461,0.227058228,-0.034722349,4.003762196,-1490.8,0.618682218,0.448767137,0.273020258,2.210359887,0.53820739
3532,24741,12/31/2019,2019,CORNING INC,0.08345649,0.505346431,0.28296966,null,null,3942,2.119568304,1.460664584,0.929849475,2.724427265,0.550245692
3532,24741,12/31/2020,2020,CORNING INC,0.044880785,0.480189341,0.258765778,0.016636881,1.425287356,4237,2.12476772,1.477568357,0.91133528,2.808706763,0.563021933
3580,25445,12/31/2019,2019,CRANE CO,0.04060187,0.393104078,0.184398891,null,null,583.2,1.636195047,1.13734046,0.455547071,3.001764267,0.666274838
3580,25445,12/31/2020,2020,CRANE CO,0.061629609,0.385372331,0.147672716,0.039443004,1.8662388,517.1,1.489399962,1.074673481,0.588396744,3.001438943,0.666347055
3619,1219601,12/31/2019,2019,CROWN HOLDINGS INC,0.043720532,0.198542649,0.144449207,null,null,103,1.02641703,0.609387022,0.209797384,9.051371862,0.865075782
3619,1219601,12/31/2020,2020,CROWN HOLDINGS INC,0.050021598,0.206738661,0.153693305,0.034733053,2.370468974,622,1.145975123,0.753344285,0.326214504,7.584167425,0.843791242
3622,25895,03/31/2020,2019,CROWN CRAFTS INC,0.089391792,0.303994768,0.1268189,null,null,30.562,5.71708597,2.980243865,0.232443278,1.347275898,0.257761531
3622,25895,03/31/2021,2020,CROWN CRAFTS INC,0.076815219,0.31384215,0.144131171,0.104696808,1.908946226,28.524,3.20330604,1.632550595,0.138807354,1.387364147,0.279208705
3639,26076,09/30/2019,2019,CUBIC CORP,0.033207371,0.303413689,0.097729665,null,null,195.15,1.368792745,1.166974388,0.253587296,1.920835981,0.469151188
3639,26076,09/30/2020,2020,CUBIC CORP,-0.002181902,0.329053979,0.120326371,-0.001385841,1.934589568,176.288,1.300429799,1.083568797,0.323185966,2.419105578,0.574833891
3647,723603,04/30/2020,2019,CULP INC,-0.111907903,0.190115004,0.055733392,null,null,111.566,3.780876891,2.586754406,1.921782696,1.65834477,0.396989083
3647,723603,04/30/2021,2020,CULP INC,0.010736688,0.190357667,0.064486854,0.015031764,2.092914453,81.975,2.338760779,1.425561798,0.809446041,1.6594577,0.397393498
3650,26172,12/31/2019,2019,CUMMINS INC,0.095880531,0.281235416,0.134656994,null,null,3127,1.499520767,0.942651757,0.325878594,2.62914613,0.571110098
3650,26172,12/31/2020,2020,CUMMINS INC,0.090303367,0.2796931,0.126697289,0.079075318,1.665209717,5562,1.877979479,1.337332281,0.70718232,2.80625155,0.602678571
3662,26324,12/31/2019,2019,CURTISS-WRIGHT CORP,0.123628546,0.4024006,0.2035261,null,null,785.06,2.054152439,1.483698141,0.634809079,2.121461001,0.528626734
3662,26324,12/31/2020,2020,CURTISS-WRIGHT CORP,0.084217358,0.404089597,0.200169696,0.050080894,1.838324016,490.447,1.60520844,1.075974516,0.349500294,2.249604212,0.555477361
3691,109657,12/31/2019,2019,GT BIOPHARMA INC,null,null,null,null,null,-19.432,0.013904395,0.013904395,0.013904395,-0.020685332,49.76262626
3691,109657,12/31/2020,2020,GT BIOPHARMA INC,null,null,null,-4.998410175,0,-29.433,0.161309626,0.161309626,0.161309626,-0.193426043,6.199258082
3734,26780,12/31/2019,2019,DANA INC,0.026218097,0.170649652,0.111716937,null,null,1317,1.713821138,1.067208672,0.359891599,3.85477843,0.704293629
3734,26780,12/31/2020,2020,DANA INC,-0.004362511,0.136926541,0.077680833,-0.00420282,2.161192214,1347,1.693972179,1.102009274,0.364245234,4.195676906,0.726952278
3735,313616,12/31/2019,2019,DANAHER CORP,0.167951717,0.623814283,0.254138495,null,null,20664.5,5.189797449,4.859654103,4.157235255,2.165309895,0.512224234
3735,313616,12/31/2020,2020,DANAHER CORP,0.16361515,0.659980255,0.293663615,0.047872271,1.614548616,6400,1.864631181,1.554985139,0.905160767,2.08671708,0.47772482
3761,351998,12/31/2019,2019,DATA I/O CORP,-0.055035237,0.622079006,-0.019056009,null,null,18.497,4.374133528,3.45840934,2.710689529,1.313562471,0.238711502
3761,351998,12/31/2020,2020,DATA I/O CORP,-0.195001968,0.572461629,-0.079250295,-0.154892154,0.874322581,18.059,4.478905798,3.463687151,2.983240223,1.30312134,0.232611754
3835,315189,10/31/2019,2019,DEERE & CO,0.082862092,0.327194457,0.191324061,null,null,0,null,null,null,6.397178656,0.843434551
3835,315189,10/31/2020,2020,DEERE & CO,0.07740574,0.355317952,0.217754643,0.036635549,null,0,null,null,null,5.804359589,0.827622485
3863,27996,12/31/2019,2019,DELUXE CORP,-0.099514864,0.659813861,0.22078941,null,null,64.264,1.157530267,1.059671967,0.570093664,3.404175447,0.706243108
3863,27996,12/31/2020,2020,DELUXE CORP,0.004918524,0.659079474,0.190189085,0.004697943,3.534685007,94.811,1.23022437,1.132778884,0.69184838,3.467492884,0.711531989
3905,730464,06/30/2019,2019,ADTALEM GLOBAL EDUCATION INC,0.076767765,0.531727767,0.21576172,null,null,193.069,1.619543627,1.619543627,1.11308246,1.611676356,0.375272886
3905,730464,06/30/2020,2020,ADTALEM GLOBAL EDUCATION INC,-0.081115892,0.566895849,0.200379087,-0.038288912,1.518551719,346.783,2.002312252,2.002312252,1.750733418,1.700741212,0.410741392
3946,28823,12/31/2019,2019,DIEBOLD NIXDORF INC,-0.077415111,0.293465194,0.078140949,null,null,292.4,1.182795699,0.89116029,0.504001,-7.148029417,1.128053606
3946,28823,12/31/2020,2020,DIEBOLD NIXDORF INC,-0.068959332,0.32547472,0.112138995,-0.073576858,2.101060679,207.8,1.125977569,0.823946651,0.431767202,-4.421956233,1.222152349
3962,722313,12/31/2019,2019,NORTECH SYSTEMS INC,-0.010555904,0.12654191,0.020363955,null,null,21.052,1.946923354,1.304650954,0.125404822,3.113150157,0.674710959
3962,722313,12/31/2020,2020,NORTECH SYSTEMS INC,-0.014850249,0.102280368,0.001258333,-0.026824444,2.536881351,21.501,2.100583538,1.388206388,0.286445536,3.120749404,0.675226429
3969,29002,12/31/2019,2019,DIODES INC,0.122685389,0.446973494,0.232746792,null,null,524.637,2.838754109,2.009964181,1.097584483,1.481695986,0.296819415
3969,29002,12/31/2020,2020,DIODES INC,0.079797269,0.425615535,0.2038008,0.049552983,1.200420513,514.225,2.008755066,1.40639161,0.778528019,2.053762113,0.486665788
3980,1744489,09/30/2019,2019,DISNEY (WALT) CO,0.158890326,0.396032773,0.232413397,null,null,-3217,0.897354903,0.69806324,0.204109633,2.182611924,0.469791323
3980,1744489,09/30/2020,2020,DISNEY (WALT) CO,-0.043800086,0.328928855,0.139765706,-0.014209944,1.854926101,8623,1.323832056,1.182852636,0.705610635,2.411363555,0.516187131
4001,29332,12/31/2019,2019,DIXIE GROUP INC,0.04076811,0.261614279,0.037831503,null,null,88.237,2.718077028,0.858405701,0.135285642,3.382811326,0.704387888
4001,29332,12/31/2020,2020,DIXIE GROUP INC,-0.029144867,0.275315805,0.03561447,-0.039541715,2.369583968,78.869,2.448147332,0.880099886,0.187580331,3.650483611,0.726063693
4036,29644,07/31/2019,2019,DONALDSON CO INC,0.093708354,0.360629866,0.164200042,null,null,639.7,2.324704908,1.635535308,0.513356803,2.41474135,0.578689443
4036,29644,07/31/2020,2020,DONALDSON CO INC,0.099281465,0.369968323,0.164644982,0.114497015,2.360353789,689.9,2.695919371,1.902654867,0.754178958,2.273933745,0.552793371
4040,29669,12/31/2019,2019,DONNELLEY (R R) & SONS CO,-0.01484975,0.189748574,0.06615468,null,null,426.5,1.321571289,1.094020961,0.21820101,-8.67891582,1.111197862
4040,29669,12/31/2020,2020,DONNELLEY (R R) & SONS CO,0.020665925,0.205001783,0.07964249,0.031460602,2.713366731,466.4,1.361494342,1.127344598,0.345140288,-12.14939853,1.077868983
4058,29905,12/31/2019,2019,DOVER CORP,0.094994435,0.406666697,0.185100268,null,null,798.539,1.456336423,0.995655729,0.291563875,2.85870391,0.650191125
4058,29905,12/31/2020,2020,DOVER CORP,0.102255467,0.414731379,0.188538487,0.074677172,2.551845286,880.389,1.506320458,1.025641276,0.362974883,2.703097343,0.630054018
4060,1666700,12/31/2019,2019,DUPONT DE NEMOURS INC,0.02314987,0.393826701,0.225641502,null,null,1653,1.19805895,0.68056554,0.220824347,1.693122209,0.40117586
4060,1666700,12/31/2020,2020,DUPONT DE NEMOURS INC,-0.144678139,0.384860519,0.233122518,-0.041619655,1.875241335,6178,2.314747819,1.521813152,0.766120451,1.841471016,0.44897326
4066,29989,12/31/2019,2019,OMNICOM GROUP,0.089549744,0.184549643,0.157405859,null,null,-1396.2,0.912633206,0.833939265,0.34404195,9.384841795,0.866297781
4066,29989,12/31/2020,2020,OMNICOM GROUP,0.071778363,0.178648708,0.151278177,0.034195145,0.844837429,65,1.004186769,0.933256469,0.429981127,8.963558553,0.863038572
4091,30305,12/31/2019,2019,DUCOMMUN INC,0.045016697,0.246305583,0.116690335,null,null,196.078,2.355159306,1.512779045,0.311569563,2.699552596,0.629568247
4091,30305,12/31/2020,2020,DUCOMMUN INC,0.046385909,0.261929179,0.119136771,0.034840992,1.532940597,267.382,2.871086479,1.918027739,0.434122685,2.542546473,0.606693521
4108,30625,12/31/2019,2019,FLOWSERVE CORP,0.064303586,0.359201237,0.135852314,null,null,1392.482,2.251232828,1.657429139,0.697357686,2.747855316,0.630875783
4108,30625,12/31/2020,2020,FLOWSERVE CORP,0.031202205,0.339013029,0.121946529,0.02188769,1.283645505,1762.7,2.544016334,1.959565815,1.056301806,3.067687752,0.668314744
4124,720875,06/30/2019,2019,DYNATRONICS CORP,-0.014736674,0.332198514,0.013026452,null,null,5.639,1.39502627,0.587530648,0.062276708,4.348474874,0.476281792
4124,720875,06/30/2020,2020,DYNATRONICS CORP,-0.064127769,0.315246494,-0.023479189,-0.091100117,3.322488336,8.397,2.093644178,1.003386299,0.365980724,3.37941573,0.470794765
4145,31791,12/31/2019,2019,PERKINELMER INC,0.078912554,0.530115238,0.222852591,null,null,611.547,1.801679793,1.333769428,0.383122365,2.323728847,0.569657191
4145,31791,12/31/2020,2020,PERKINELMER INC,0.192422963,0.589994832,0.328079741,0.091439472,1.689540046,586.731,1.355123415,1.043677812,0.344539275,2.13099506,0.530735656
4186,31107,12/31/2019,2019,EASTERN CO,0.052696599,0.271316382,0.110199688,null,null,82.984,3.598853778,1.888948044,0.700729698,2.661902368,0.624328821
4186,31107,12/31/2020,2020,EASTERN CO,0.02248724,0.258470152,0.098027063,0.01962051,2.151526813,71.07,2.747651601,1.441572813,0.503516451,2.641535482,0.621432305
4194,31235,12/31/2019,2019,EASTMAN KODAK CO,0.093397746,0.190821256,-0.011272142,null,null,338,1.918478261,1.33423913,0.75,14.29292929,0.801413428
4194,31235,12/31/2020,2020,EASTMAN KODAK CO,-0.525753158,0.167152575,-0.030126336,-0.43349359,1.641148325,331,2.118243243,1.422297297,0.706081081,16.20779221,0.78525641
4199,1551182,12/31/2019,2019,EATON CORP PLC,0.103366059,0.36797569,0.173352034,null,null,3596,1.700701481,1.154130943,0.464731099,2.039858227,0.508215211
4199,1551182,12/31/2020,2020,EATON CORP PLC,0.07895621,0.347183335,0.144137081,0.044306184,1.945739813,3297,1.560618942,1.202006461,0.692909369,2.13154722,0.529506033
4213,31462,12/31/2019,2019,ECOLAB INC,0.104579943,0.482661693,0.217169921,null,null,1197.8,1.32991792,0.915220625,0.108136396,2.402807042,0.581879429
4213,31462,12/31/2020,2020,ECOLAB INC,-0.102212007,0.487294533,0.211523129,-0.066484608,2.303943409,2185.2,1.74524248,1.306936771,0.473978583,2.939430795,0.657867152
