,gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
268,4145,31791,12/31/2020,2020,PERKINELMER INC,0.192422963,0.589994832,0.32807974100000004,0.091439472,1.6895400459999999,586.731,1.355123415,1.043677812,0.344539275,2.13099506,0.5307356560000001
270,4186,31107,12/31/2020,2020,EASTERN CO,0.02248724,0.258470152,0.09802706300000001,0.01962051,2.1515268130000003,71.07,2.7476516010000003,1.441572813,0.503516451,2.641535482,0.621432305
272,4194,31235,12/31/2020,2020,EASTMAN KODAK CO,-0.525753158,0.167152575,-0.030126336,-0.43349359,1.641148325,331.0,2.118243243,1.4222972969999998,0.7060810809999999,16.20779221,0.78525641
274,4199,1551182,12/31/2020,2020,EATON CORP PLC,0.07895621,0.347183335,0.144137081,0.044306184000000005,1.945739813,3297.0,1.5606189419999998,1.2020064609999999,0.6929093690000001,2.13154722,0.529506033
276,4213,31462,12/31/2020,2020,ECOLAB INC,-0.102212007,0.487294533,0.21152312899999998,-0.066484608,2.303943409,2185.2,1.74524248,1.306936771,0.47397858299999995,2.939430795,0.657867152
278,4275,351789,12/31/2020,2020,ELECTRO-SENSORS INC,-0.016270831,0.562918252,0.020469755,-0.009310008,0.642796896,11.323,22.24390244,19.2945591,17.45028143,1.042664788,0.040918987999999996
280,4321,32604,09/30/2020,2020,EMERSON ELECTRIC CO,0.117068811,0.45540661299999996,0.21793267800000002,0.085875361,1.9060867590000001,3021.0,1.522212619,1.188936906,0.625410545,2.722427127,0.630845206
282,4322,32621,03/31/2021,2020,EMERSON RADIO CORP,-0.534049698,0.228072532,-0.5631967760000001,-0.11727921699999999,0.22163015,32.056,21.86979167,20.59309896,20.14322917,1.249382716,0.101970385
285,4367,1603923,12/31/2020,2020,WEATHERFORD INTL PLC,-0.521302578,0.374762551,0.12130257800000001,-0.353514906,1.159899276,1815.0,2.332599119,1.806167401,1.194566814,5.991179712999999,0.82756717
287,4384,1507605,12/31/2020,2020,MARATHON DIGITAL HOLDNGS INC,-2.397980262,0.09639660300000001,-1.353454212,-0.033353445,0.015212511000000001,284.965,198.34418280000003,198.34418280000003,146.566482,1.004830871,0.004807646
289,4390,33002,02/28/2021,2020,ENNIS INC,0.067306752,0.340257505,0.15038285,0.066121826,2.417527723,113.022,4.2244094489999995,3.2856327739999998,2.2046388219999997,1.21240796,0.17519512199999998
291,4409,727510,12/31/2020,2020,ENZON PHARMACEUTICALS INC,-25.21153846,-25.09615385,-25.09615385,-0.027181125,0.001078122,47.82,117.0679612,117.0679612,116.99271840000002,6.55326087,0.008542046999999999
293,4418,316253,07/31/2020,2020,ENZO BIOCHEM INC,-0.38269037200000006,0.336182489,-0.33600805100000003,-0.25342551,1.083763542,35.964,2.096429987,1.859120149,1.580439621,1.927647694,0.481233006
295,4423,33185,12/31/2020,2020,EQUIFAX INC,0.12600848,0.579067232,0.354815263,0.054110572,1.665456159,-4.8,0.9980669320000001,0.9980669320000001,0.7355321979999999,3.033644742,0.6660042860000001
297,4448,33488,12/31/2020,2020,ESCALADE INC,0.094771039,0.282708872,0.13538511,0.117505267,1.882068529,99.32600000000001,3.1558864389999997,1.5825230069999998,0.165610349,1.586025755,0.369493215
299,4450,33533,06/30/2020,2020,ESPEY MFG & ELECTRONICS CORP,0.036921906000000004,0.194347523,0.055224259000000005,0.030464027,0.9074319270000001,27.993000000000002,5.147725588999999,2.956586161,1.621129056,1.223588561,0.182731817
301,4462,1282637,12/31/2020,2020,NEWMARKET CORP,0.134548624,0.32767857300000003,0.186833362,0.139909767,2.239149606,585.623,2.8742634939999996,1.590779472,0.514160439,2.545161774,0.607097667
304,4497,34067,12/31/2020,2020,DMC GLOBAL INC,-0.0061616069999999995,0.290123538,0.058788362999999996,-0.005049259,1.599057986,96.20200000000001,3.0421584439999996,1.926148425,1.260316719,1.420137725,0.295842944
306,4498,764401,09/30/2020,2020,INSTEEL INDUSTRIES,0.040220643,0.14820002599999998,0.08187161700000001,0.056255955999999996,2.398613465,143.36,3.670740341,2.38598681,1.383397295,1.276050498,0.216331954
308,4503,34088,12/31/2020,2020,EXXON MOBIL CORP,-0.12566219,0.01183823,-0.049777682999999996,-0.067438017,3.977769363,-11470.0,0.796497702,0.462058443,0.096907546,2.117403754,0.5067468070000001
310,4510,37785,12/31/2020,2020,FMC CORP,0.11880399,0.47077831200000003,0.26304905100000003,0.054140815,1.060905933,1546.6,1.546694945,1.15942029,0.265535525,3.43925991,0.70704076
312,4579,34563,06/30/2020,2020,FARMER BROTHERS CO,-0.073978696,0.339946541,0.021431421000000003,-0.09444129,2.836916356,112.421,2.748600137,1.700133765,1.051328315,3.509437166,0.7150158259999999
314,4608,277509,12/31/2020,2020,FEDERAL SIGNAL CORP,0.085072515,0.299257163,0.15882561,0.079583058,2.78865598,257.1,2.7324797839999997,1.4858490569999998,0.6300539079999999,1.7216920669999998,0.419176042
316,4622,35214,12/31/2020,2020,FERRO CORP,0.044630921,0.34808239,0.154307714,0.021825835,0.988812172,566.188,2.402788789,1.7577895819999998,1.239276936,4.560659306,0.7751402009999999
318,4632,320017,12/31/2020,2020,CALADRIUS BIOSCIENCES INC,,,,-0.226376312,0.0,31.825,10.07729606,10.07729606,10.07729606,1.107890202,0.104438642
320,4771,37472,06/30/2020,2020,FLEXSTEEL INDUSTRIES INC,-0.073159166,0.17623172,-0.011590893,-0.11314217800000001,2.0178175680000003,128.381,3.4013504919999997,2.081441024,1.4788260819999999,1.351864619,0.260280959
322,4809,1128928,12/31/2020,2020,FLOWERS FOODS INC,0.034712468999999996,0.501379561,0.11712558199999999,0.045837179000000006,5.234997966,334.098,1.662754783,1.279229526,0.679727438,2.420274961,0.586823805
324,4826,355019,06/30/2020,2020,FONAR CORP,0.09616057900000001,0.540343097,0.20492472899999997,0.045712003,0.8936281159999999,77.227,5.137973531,5.04141885,2.067781171,1.4285068980000002,0.299663262
326,4839,37996,12/31/2020,2020,FORD MOTOR CO,-0.01005946,0.15834015,0.062676965,-0.004785584,1.089083807,19552.0,1.20116882,1.089966252,0.549026669,8.708406647,0.88471569
328,4881,38725,12/31/2020,2020,FRANKLIN ELECTRIC CO INC,0.080539969,0.376505515,0.13589416099999999,0.078958931,2.014247788,415.55,3.03996976,1.5626693630000001,0.778065232,1.500657559,0.332154897
330,4900,39020,04/30/2021,2020,FREQUENCY ELECTRONICS INC,0.012533638,0.37272827799999997,0.043185756,0.007905506,1.1145257709999998,40.582,6.011979746000001,3.583796468,2.662097073,1.5523831869999998,0.355829148
332,4903,39092,03/31/2021,2020,FRIEDMAN INDUSTRIES INC,0.09059261099999999,0.19506276600000003,0.13293101699999998,0.12024124,1.62640098,48.463,2.666999174,1.428143919,0.727194551,1.454071013,0.312275679
334,4926,39368,11/30/2020,2020,FULLER (H. B.) CO,0.044339453,0.322334155,0.138161231,0.030648519,2.736158725,489.644,1.9236265680000002,1.313942565,0.307434752,2.922350417,0.657675668
336,5018,40888,12/31/2020,2020,AEROJET ROCKETDYNE HOLDINGS,0.066435085,0.17918656800000002,0.152120423,0.047484396,1.24846404,204.5,1.140482242,0.93535756,0.823040462,12.41927195,0.919479982
338,5046,40533,12/31/2020,2020,GENERAL DYNAMICS CORP,0.083506922,0.187448912,0.129650626,0.061725267,1.760432623,5579.0,1.349473816,0.9896016040000001,0.28896266600000003,3.276163719,0.6947649490000001
340,5047,40545,12/31/2020,2020,GENERAL ELECTRIC CO,0.071653751,0.30058151899999996,0.117760836,0.022509192999999997,0.900545175,32343.0,1.5768428190000001,1.293442009,0.810982896,7.130253756,0.8518023140000001
342,5050,40570,09/30/2020,2020,GEE GROUP INC,-0.110501791,0.344313937,0.035275542,-0.119545383,4.119914958,13.350999999999999,1.7350657930000002,1.7350657930000002,0.851566371,4.38355614,0.7718747140000001
344,5071,40704,05/31/2021,2020,GENERAL MILLS INC,0.129078171,0.38888950200000005,0.218982733,0.073481796,3.150056478,-2511.3,0.696181858,0.475936993,0.256345423,3.362255026,0.674074097
346,5073,1467858,12/31/2020,2020,GENERAL MOTORS CO,0.052471730999999994,0.24536882100000001,0.18765563100000002,0.027326377000000002,1.5135806440000001,1014.0,1.012689275,0.884607684,0.456075585,5.223051299,0.788782877
348,5087,88205,12/31/2020,2020,SPX CORP,0.062327669,0.323436999,0.11824302699999999,0.042303173,2.2846469380000003,97.7,1.1670371000000002,0.890066678,0.24004103300000001,3.651780038,0.7261609440000001
350,5116,355811,12/31/2020,2020,GENTEX CORP,0.205879792,0.42300417799999995,0.30433737,0.158131633,1.723818607,801.5939999999999,5.510000731,4.236816195,2.633745365,1.119147042,0.0
352,5165,719274,03/31/2021,2020,GIGA-TRONICS INC,-0.030110328,0.397946675,-0.06374502,-0.05008283400000001,2.052846807,3.4539999999999997,2.189393939,0.949380165,0.287878788,5.922264151,0.458774054
354,5179,41719,12/31/2020,2020,GLATFELTER CORP,0.023238457999999997,0.230966134,0.12278804800000001,0.016550093000000002,2.023509411,219.582,1.941026729,1.100075854,0.573739088,2.226699681,0.550904862
356,5234,42582,12/31/2020,2020,GOODYEAR TIRE & RUBBER CO,-0.10205908699999999,0.230731668,0.052331733,-0.07597237400000001,2.1862989319999997,514.0,1.100665883,0.679005092,0.347826087,5.362573099,0.802556646
358,5237,42682,12/31/2020,2020,GORMAN-RUPP CO,0.072178745,0.292999051,0.138824015,0.06385486900000001,1.413846472,208.32,6.410768551,4.263136022,2.944650788,1.250208391,0.20013334800000002
360,5250,1045309,12/31/2020,2020,GRACE (W R) & CO,-0.001040583,0.429066944,0.22742513600000003,-0.000478024,1.976236719,316.0,1.5649919540000001,1.111210442,0.584123011,16.27268799,0.937724074
362,5252,42888,12/31/2020,2020,GRACO INC,0.200262406,0.551135527,0.291765725,0.16621465,1.611753651,702.4119999999999,3.185550843,2.296584513,1.31663187,1.548502069,0.354214618
364,5254,716314,03/31/2021,2020,GRAHAM CORP,0.024351465,0.229913118,0.050703156,0.016454117,0.810732819,76.675,2.7596906339999996,1.903059234,1.504234274,1.4733122980000002,0.32125727800000003
366,5338,43920,10/31/2020,2020,GREIF INC  -CL A,0.024097452999999998,0.256234773,0.14194905900000002,0.019742692,3.4656125269999998,302.7,1.3026697329999999,1.00909909,0.372562744,4.78293699,0.778493531
368,5342,1273931,12/31/2020,2020,MONEYGRAM INTERNATIONAL INC,-0.0064903059999999995,0.637775222,0.138925403,-0.001690165,,0.0,,,,-19.72194093,1.050704949
370,5496,45876,12/31/2020,2020,HARSCO CORP,-0.014132469,0.278892666,0.127498573,-0.008800025,2.284642625,277.868,1.516526475,1.194914073,0.272165887,4.554924721,0.7616670240000001
372,5518,46080,12/31/2020,2020,HASBRO INC,0.040713809,0.5323899639999999,0.181837959,0.020568597,1.42083374,1443.3039999999999,1.6005406640000002,1.4359227430000001,0.738500279,3.7347416310000003,0.726284191
374,5520,46129,12/31/2020,2020,ALLIED MOTION TECHNOLOGIES,0.037205407999999995,0.323517701,0.107588343,0.039069637000000004,2.578466255,89.684,2.707291072,1.508395203,0.606491529,2.440981154,0.590328668
376,5539,731012,12/31/2020,2020,HEALTHCARE SERVICES GROUP,0.056059667,0.157162716,0.07150814400000001,0.12570459,3.075286118,410.14300000000003,3.527690127,3.33302724,1.758554172,1.633912014,0.38797194
378,5567,46619,10/31/2020,2020,HEICO CORP,0.17570364800000002,0.43077231299999996,0.260116205,0.08850326300000001,1.533090831,924.4639999999999,4.8333893130000005,2.912660007,1.7895016190000002,1.7916130730000002,0.370914091
380,5568,1637459,12/31/2020,2020,KRAFT HEINZ CO,0.01359557,0.387244606,0.249493985,0.003566062,2.419608206,2761.0,1.342513336,1.025679196,0.769755613,1.9924954590000001,0.496714415
382,5572,916789,02/28/2021,2020,HELEN OF TROY LTD,0.120995865,0.445065011,0.156283665,0.112192333,2.1593981909999997,357.045,1.580662946,0.7974180829999999,0.164511817,1.826355331,0.45246142200000006
384,5597,47111,12/31/2020,2020,HERSHEY CO,0.156902097,0.48700709799999997,0.256359391,0.140027344,2.736729009,1086.16,1.5741577219999998,1.064465877,0.73924604,4.087021651000001,0.7549363790000001
386,5600,1657853,12/31/2020,2020,HERTZ GLOBAL HOLDINGS INC,-0.32597946,0.400912895,0.284899201,-0.10137213199999999,,0.0,,,,301.92857139999995,0.994499645
388,5606,47217,10/31/2020,2020,HP INC,0.05021275099999999,0.19615459300000002,0.083440739,0.08200455599999999,2.74307439,-5572.0,0.787490465,0.56006865,0.238062548,-15.56597846,1.064242669
390,5608,717605,12/31/2020,2020,HEXCEL CORP,0.021099574,0.253261448,0.14164004300000002,0.01086435,2.803508117,352.8,2.9268159480000002,1.760786455,0.8405243040000001,1.932061979,0.48241826
392,5621,47307,12/31/2020,2020,CRAWFORD UNITED CORP,0.068637593,0.250981545,0.11604560900000001,0.078383204,2.418547791,17.629,2.004787689,1.1631233970000001,0.47791393600000004,2.7055896560000003,0.630394802
394,5639,47518,09/30/2020,2020,HILL-ROM HOLDINGS INC,0.077403679,0.537938216,0.204755293,0.047740360999999995,2.110777346,412.7,1.433417349,1.063747112,0.43898340700000005,2.706158392,0.63047248
396,5643,1585689,12/31/2020,2020,HILTON WORLDWIDE HOLDINGS,-0.166008823,0.13536104,0.049222195999999996,-0.042673829,1.024988101,1771.0,1.728506787,1.728506787,1.4113533530000002,-11.24496644,1.0886899429999999
398,5667,48039,12/31/2020,2020,HOLLYFRONTIER CORP,-0.053779256,0.06443294,0.036570284,-0.052268629000000004,3.377967482,1935.605,2.407553034,1.554212758,1.029629366,2.226404851,0.502713945
400,5690,48287,12/31/2020,2020,HNI CORP,0.02143694,0.396110594,0.09444589099999999,0.029559982000000002,3.944371489,56.707,1.129164882,0.81526463,0.352382992,2.401738426,0.583405029
402,5709,48465,10/31/2020,2020,HORMEL FOODS CORP,0.09450857,0.208767022,0.129533218,0.091648784,2.6846305860000004,2075.098,2.379751523,1.6664623180000002,1.171857723,1.5420135369999999,0.35101504
404,5764,48898,12/31/2020,2020,HUBBELL INC,0.08389871,0.331724797,0.172169135,0.069064522,2.636684303,639.4,1.67433031,1.0338536170000001,0.364480067,2.456570048,0.589899904
406,5788,315374,10/31/2020,2020,HURCO COS INC,-0.036612025,0.24031366699999998,-0.0024146239999999998,-0.021129357,0.678677544,200.97400000000002,4.984654123,2.013343379,1.4644209609999999,1.2790722829999999,0.21818335600000002
408,5831,49728,09/30/2020,2020,IEC ELECTRONICS CORP,0.036959401,0.155133159,0.0785873,0.054918512999999995,1.973643562,38.448,1.710303165,0.7612000959999999,0.038223503,3.1404418339999998,0.681573469
410,5860,216228,12/31/2020,2020,ITT INC,0.029259827000000002,0.357494552,0.115102107,0.016948756000000002,1.2923381840000001,1046.3,2.201262916,1.765442021,1.1827784159999999,2.011662904,0.502548158
412,5878,49826,12/31/2020,2020,ILLINOIS TOOL WORKS,0.16772705599999999,0.43518371200000006,0.26316208,0.135088394,1.927640656,3934.0,2.519505601,2.060254925,1.04789494,4.907890599999999,0.796182424
414,5888,352998,12/31/2020,2020,TELIGENT INC,-2.69310733,0.062393785,-0.703127414,-1.3899621819999999,1.022984353,21.17,1.9156178369999999,0.9037238870000001,0.416850482,-0.796971458,2.25475008
417,5903,49938,12/31/2020,2020,IMPERIAL OIL LTD,-0.090373759,0.07616313,0.039468561,-0.048828587,4.541998232,1144.0,1.338461538,0.9949704140000001,0.427218935,1.77565599,0.436827851
420,5959,1466258,12/31/2020,2020,TRANE TECHNOLOGIES PLC,0.068640754,0.33047765100000004,0.154889319,0.047084547000000004,1.8035652219999998,2566.7,1.5915554630000002,1.31747678,0.8099518309999999,2.83357523,0.646020477
422,5987,50725,09/30/2020,2020,GRIFFON CORP,0.022192528,0.285877761,0.097350305,0.021754328,2.1622144469999998,664.206,2.478490627,1.369407852,0.594500563,3.5078390230000003,0.714924205
424,6008,50863,12/31/2020,2020,INTEL CORP,0.268393543,0.71462879,0.463803665,0.136513577,1.648013715,22495.0,1.908742021,1.5683121919999998,1.271309687,1.8891260890000001,0.470654709
426,6013,320340,12/31/2020,2020,INTELLIGENT SYSTEM CORP,0.227497003,0.629554261,0.3744599,0.14311267,0.84428911,32.427,4.222719141000001,4.222719141000001,3.897734049,1.2915902240000001,0.22576063100000002
428,6021,719494,12/31/2020,2020,INRAD OPTICS INC,-0.099800178,0.226798401,-0.054951155,-0.127916904,1.675906977,3.48,2.836411609,1.144591029,0.7097625329999999,5.186715867,0.807199772
430,6034,715787,12/31/2020,2020,INTERFACE INC,-0.065196662,0.41447453100000003,0.124399281,-0.05507534,2.227039488,302.094,2.562824625,1.379560269,0.655975168,3.999568197,0.7499730090000001
432,6066,51143,12/31/2020,2020,INTL BUSINESS MACHINES CORP,0.07593045400000001,0.564995925,0.208964955,0.035839996,1.8797395630000002,-704.0,0.982342171,0.936216108,0.453761067,7.57251056,0.8671099109999999
434,6078,51253,12/31/2020,2020,INTL FLAVORS & FRAGRANCES,0.07144196,0.43660713,0.20736122,0.02679528,1.661625159,1156.073,1.6072685880000002,1.0127208429999999,0.42287650600000004,2.14789136,0.526354173
436,6081,808450,10/31/2020,2020,NAVISTAR INTERNATIONAL CORP,-0.046248167,0.197520992,0.06490737,-0.052282657999999996,1.639283373,1206.0,1.357757342,1.13141501,0.643725897,-1.7338035530000002,1.575862589
438,6104,51434,12/31/2020,2020,INTL PAPER CO,0.023420797,0.223420797,0.15,0.015196418,1.831612674,2952.0,1.35634959,1.108884597,0.696161275,4.038451744,0.751938962
440,6136,51644,12/31/2020,2020,INTERPUBLIC GROUP OF COS,0.038748483,0.149166759,0.142677409,0.019459393999999998,0.967270165,-212.9,0.977777778,0.977777778,0.297343562,6.232366149,0.831677077
442,6158,742112,12/31/2020,2020,INVACARE CORP,-0.033243641000000004,0.305127961,0.027286117000000002,-0.029894892000000003,2.271738956,144.08,1.625385223,1.124122125,0.531013169,2.833584946,0.647090164
444,6266,200406,12/31/2020,2020,JOHNSON & JOHNSON,0.17817010600000002,0.7441756270000001,0.329531144,0.084130959,1.61180397,8744.0,1.205775069,0.985880027,0.666392112,2.763898985,0.6381922760000001
446,6268,833444,09/30/2020,2020,JOHNSON CONTROLS INTL PLC,0.02827441,0.368911592,0.11506923,0.015460001999999999,2.2199343480000002,1805.0,1.218840931,1.003879728,0.356692532,2.339370665,0.545926743
448,6304,319201,06/30/2020,2020,KLA CORP,0.209558413,0.62102492,0.360177796,0.131119638,1.229251336,3023.759,2.778905698,2.007640962,1.297381553,3.481607429,0.711096815
450,6326,54381,12/31/2020,2020,KAMAN CORP,-0.08890458300000001,0.357618435,0.128340678,-0.053385160999999993,1.311861385,369.56199999999995,2.617962279,1.807707126,0.6356145910000001,1.7501694719999998,0.428626761
452,6375,55067,12/31/2020,2020,KELLOGG CO,0.090849673,0.378649237,0.16833696399999998,0.069515448,3.954623779,-1756.0,0.6647575410000001,0.419625811,0.126193204,5.78277635,0.7979551009999999
454,6379,55135,12/31/2020,2020,KELLY SERVICES INC  -CL A,-0.015943313,0.186979628,0.015057573000000001,-0.028104141000000003,2.914300465,624.0,1.674157303,1.674157303,0.302830596,2.129592685,0.5304266360000001
456,6386,55242,06/30/2020,2020,KENNAMETAL INC,-0.003002697,0.34459039799999996,0.138556891,-0.0018636479999999999,1.308501734,542.732,1.604324782,1.022587075,0.757596205,2.469817097,0.58230453
458,6410,55529,04/30/2021,2020,KEWAUNEE SCIENTIFIC CORP,-0.024900149,0.18091938,0.009466396,-0.041081177999999996,2.439237805,26.276,1.768731166,1.285509494,0.260086013,2.1673577269999997,0.535856529
460,6416,719733,06/30/2020,2020,KEY TRONIC CORP,0.010585566000000001,0.09086055,0.027629705,0.015607113,1.8515101090000001,130.545,2.163305679,1.138345556,0.159224374,2.638187215,0.620951844
462,6433,55772,06/30/2020,2020,KIMBALL INTERNATIONAL  -CL B,0.056403782,0.36857413299999997,0.11139932300000001,0.106283995,3.1319503610000003,123.07700000000001,2.125831268,1.669770675,1.044410498,1.577913855,0.366251841
464,6435,55785,12/31/2020,2020,KIMBERLY-CLARK CORP,0.12288401300000001,0.41280041799999995,0.23040752399999997,0.134223592,3.6992655589999996,-1269.0,0.803042061,0.507682756,0.160794661,27.99201278,0.948810135
